job_id,company_name,title,description,location,company_id,views,skills_desc,work_type,zip_code,fips,city,state
3902849532,,rn registered nurse,"job description overview
come build your career with vibra healthcare!
we are seeking registered nurses to join our team!
full time - night shift
hospital details
located in el paso, texas, vibralife of el paso is a beautiful, one-story, state-of-the-art community that includes the vibralife rehabilitation center and vibra senior living. expertly designed to address comprehensive care and living needs post injury or illness, vibralife delivers a fully integrated care continuum for both patients and residents.
responsibilities
the rn is responsible for the comprehensive assessment of resident and family needs in order to determine the nursing services required. understands and integrates the needs of adult and geriatric residents in the delivery of nursing care. the provision of care includes direct care along with the delegation and supervision of all nursing care. specific components of the registered nurse role include demonstrating clinical competence, managing resident care, improving quality of care, establishing professional relationships and utilizing professional skills, fulfilling responsibilities of the role of the facility, and developing clinical expertise per specialty. responsible for managing and providing direct care for assigned residents. responsible for the management of resident activities, while monitoring the quality of care during assigned shift. serves as a liaison to keep the program manager and/or nursing supervisor aware of major occurrences and needs of the program.
required skills:current, valid, and active license to practice as a registered nurse in the state of employment required.current bls certification from a vibra-approved vendor required.additional qualifications/skills:one (1) year of medical/surgical, rehabilitation, or skilled nursing experience preferred.ability to project a professional image.knowledge of regulatory standards and compliance requirements.strong organizational, prioritizing and analytical skills.ability to make independent decisions when circumstances warrant.working knowledge of computer and software applications used in job functions.freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
qualifications
at vibra healthcare, employees are our priority. we are passionate about patient care and consider it a privilege to be able to provide services to patients and their family members. below is a brief summary of our benefits.
* medical ppo high and low deductible plans / hsa options as well as hmo options in some markets* free prescription plans* dental and vision coverage* life insurance* disability benefits* employee assistance plan* flex spending plans, 401k matching* additional critical illness, accident, and hospital plans* company discounts for mobile phone service, electronics, cell phones, clothing, etc* pet insurance* group legal - provides legal assistance with personal legal matters* tuition and continuing education reimbursement* work life balance
at vibra healthcare, our patients are family. healthcare is constantly evolving, our growing organization is devoted to ensuring that each person in our care feels safe. our world-class team of driven, passionate healthcare professionals are always focused on service excellence and providing top quality care at the bedside. our culture fosters engagement, diversity and advocacy. our goal is to empower our employees and support them in their professional growth while leading them on a path to success within our organization.
as an equal opportunity employer, we hire without consideration to race, religion, creed, color, national origin, age, gender, sexual orientation, marital status, veteran status or disability.
apply at www.workintexas.com - job#16541838","lubbock, tx",,2.0,,full_time,79401,48303,Lubbock,TX
3903890913,health carousel nursing & allied health,rad travel rad technologist - job id: jo03721329,"health carousel nursing and allied health is seeking rad technologist for an assignment in madera, ca starting 5/7/2024, shift: mids, est. weekly gross pay: $2,489.00","madera, ca",1506196.0,4.0,,full_time,93636,,Madera,CA
3904574610,hcltech,jde techno functional manufacturing,"we are hcltech, one of the fastest-growing large tech companies in the world and home to 222,000+ people across 60 countries, supercharging progress through industry-leading capabilities centered around digital, engineering and cloud. the driving force behind that work, our people, are diverse, creative, and passionate, raising the bar for excellence on a regular basis. we, in turn, work hard to bring out the best in them as we strive to help them find their spark and become the best version of themselves that they can be. if all this sounds like an environment you ll thrive in, then you’re in the right place.
we are looking for a highly talented and self- motivated technical lead arcgis to join us on our journey in advancing the technological world through innovation and creativity.
job title: jde techno functional manufacturingposition type: fulltimelocation: franklin, njonsite only salary: 130k – 140k connect on linkedin(34) sumit chaudhary | linkedin
job description 1. extensive experience in jde enterpriseone manufacturing modules like pdm, sfm, mrp, wo processing, mfg acct.2. resource having techno functional skills to support issues is desirable.3. support for interfaces to mfg pro, demand solutions, positive pay and labelling solutions, oracle aps etc is desirable4. ability to understand highly customized manufacturing accounting process general support responsibilities:5. application testing for all system changes and projects.6. knowledge transfer and other support related activity.7. second level support for resolution of service requests.8. second level support for resolution of system defects9. key involvement in the resolution of high severity user issues and system defects10. review and approve root cause analysis, work arounds and support11. documentation prepared by support analysts12. provide guidance and expertise to support analysts in resolving very complex issues.13. interact with business users throughout the lifecycle of the support call from initiation till closure.14. resolving all jde level 2 application support calls logged thru help desk15. regular interaction with jde development and cnc admin support team to involve them in resolving issues.16. own the support tickets pertaining to their respective modules till closure.17. provide on call support after business hours for high severity issues.18. experience in working on jde projects with onsite offshore model for application development and support. (1.) to monitor occurrences of new software releases, support packs and kernel upgrades and how these affect the application and users. (2.) to perform troubleshooting at the erp and database level (3.) to train and transfer knowledge to the team members. (4.) to administer erp in production environment (5.) to manage database optimization, back-up and recovery

how you ll growat hcltech, we offer continuous opportunities for you to find your spark and grow with us. we want you to be happy and satisfied with your role and to really learn what type of work sparks your brilliance the best. throughout your time with us, we offer transparent communication with senior-level employees, learning and career development programs at every level, and opportunities to experiment in different roles or even pivot industries. we believe that you should be in control of your career with unlimited opportunities to find the role that fits you best. equality & opportunity for all representing 165 nationalities across the globe, we pride ourselves on being an equal opportunity employer, committed to providing equal employment opportunities to all applicants and employees regardless of race, religion, sex, color, age, national origin, pregnancy, sexual orientation, physical disability or genetic information, military or veteran status, or any other protected classification, in accordance with federal, state, and/or local law.


sumit chaudharymanager– digital business taghcltech- supercharging progress™hcltech.comconnect on linkedin (34) sumit chaudhary | linkedin","franklin, nj",1756.0,7.0,,full_time,07416,34037,Franklin,NJ
3903881224,integrated oncology network,prn radiation oncology registered nurse,"partnering with physicians to provide best in class patient care

founded in 2002, integrated oncology network is committed to helping our physicians deliver the right care, at the right time and in the right setting. we strongly believe that preserving the independent practice of medicine where patients are cared for closer to home and surrounded by our dedicated clinicians yields better outcomes. by creating a care continuum between our clinicians, patients and their support networks we deliver an unparalleled approach to the patient’s care journey.

to provide patient/family driven care, the registered nurse, in collaboration with the interdisciplinary team, will deliver treatment with an emphasis on assessment, education, prevention, maintenance, and restoration of health and when indicated end of life comfort care in a supportive and culturally sensitive manner.

essential functions

identifies patient care requirements by establishing personal rapport with potential and actual patients and other persons in a position to understand care requirements.establishes a compassionate environment by providing emotional, psychological, and spiritual support to patients, friends, and families.promotes patient's independence by establishing patient care goals; teaching patient, friends, and family to understand condition, medications, and self-care skills; answering questions.assures quality of care by adhering to therapeutic standards; measuring health outcomes against patient care goals and standards; making or recommending necessary adjustments; following company and nursing division's philosophies and standards of care set by state board of nursing, state nurse practice act, oncology nursing society and other governing agency regulations.resolves patient problems and needs by utilizing multidisciplinary team strategies.maintains safe and clean working environment by complying with policies, procedures, rules, and regulations; calling for assistance from health care support personnel when necessary.protects patients and employees by adhering to infection-control policies and protocols, safe medication administration, mixing, and storage procedures, and controlled substance regulations.documents patient care services by charting in patient and department records.maintains continuity among nursing teams by documenting and communicating actions, irregularities, and continuing needs.maintains patient confidence and protects operations by keeping information confidential.ensures operation of equipment by completing preventive maintenance requirements; following manufacturer's instructions; troubleshooting malfunctions; calling for repairs; maintaining equipment inventories; evaluating new equipment and techniques.maintains nursing supplies inventory by checking stock to determine inventory level; anticipating needed supplies; placing and expediting orders for supplies; verifying receipt of supplies; using equipment and supplies as needed to accomplish job results.updates and maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies.maintains a respectful cooperative relationship among health care teams by communicating information; responding to requests; building rapport; participating in team problem-solving methods.

qualifications and education requirements

ability to work a flexible schedule as necessary.graduated from an accredited school of nursing with a diploma, associate or bachelor’s degree in nursing.passed the nclex_rnlicensed by the state.radiation oncology experience

required competencies

excellent judgment, dependability, conscientious performance. detail oriented. exceptional interpersonal and communication skills. caring and empathetic. high ethical standards. mechanical ability and manual dexterity for operating complicated equipments.

physical demands and work environment

the physical demands and work environment characteristics described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

physical demands: while performing the duties of this job, employee is required to walk; sit; use hands to handle, or feel objects, tools, or controls; reach hands and arms; talk and hear. employee must lift and/or move 50 pounds. specific vision abilities required by the job include close vision, distant vision, color vision, peripheral vision, depth perception, speech clarity, climb, balance, and stoop, kneel, and bend.

work environment: while performing the duties of this job, the employee is exposed to environmental risk of radiation exposure, and biohazard exposure.","largo, fl",8099546.0,5.0,,part_time,33770,,Largo,FL
3888008539,evercommerce,"everpro - senior customer success manager, (remote us/can)","senior customer success manager , everpro – remote, us/can

at evercommerce [nasdaq: evcm], we are on a mission to digitally transform the service economy with tailored, end-to-end saas solutions that simplify and empower the lives of our 685,000+ customers. as a leading service commerce platform, our modern digital and mobile applications create predictable, informed, and convenient experiences between customers and their service professionals in the areas of home & field services, health services, and fitness & wellness industries.

we are building an extraordinary company and looking for talented, energetic, and motivated people to join our team. you can learn more about our company, culture and values here: https://careers.evercommerce.com/us/en

we are looking for a senior customer success manager to focus on our everpro brands. our everpro brands support our remodeling and home improvement products. these products deliver management software that support the sales and production workflows of small home improvement businesses across the globe.

the everpro home improvement solution group is seeking a talented senior customer success manager, to own a designated renewal and engagement customer account lifecycle.

responsibilities:

manage independently a full book of business accounts in various stages of the lifecycle and of various levels of account size, health, and usage. develop strong product knowledge to implement advanced and varied types of use cases. manage your portfolio using applicable analytic tools and prioritization methods. responsible for utilizing technology by implementing digital engagement strategies to proactively communicate with current customers at scale. collaborate with internal teams to act as the voice of the customer and champion their needs. build strong relationships with peers and colleagues from cx, sales, marketing, product and engineering while initiating discussions and brainstorming sessions to optimize solutions for our customers. build and manage a 1 to many tech-touch customer engagement cadence aligned to the customer lifecycle including new customer welcome; onboarding; adoption; nurturing/growth and contract renewal process. explains metrics clearly to customers in a way that communicates value, as well as be able to clearly communicate roi data to a customer so they understand their roi received. effectively communicates with customers during difficult situations – i.e. feature requestsunderstands and utilizes the resources available for getting answers to product questions – i.e. slack & teams channelsindependently connects customer goals with features/functionality in the product without the help of resources, team lead, etc. empowers customers to own their own solutions. contributes to enablement resources that empower the entire customer success team to scale. 

skills and experience needed for success in this role:

4+ years working in a b2b client-facing account management, support or project management experience preferably involving saas services targeting smb customers. comfortable leveraging software tools, crm, email marketing, support, automation, productivity, and presentation software. leverages data to determine when accounts require an “off-cycle” intervention to maintain health and retain value delivery goals. able to identify risks and opportunities and understands what actions to take in these scenarios. successfully identifies and catalogs champions within customer accounts. appropriately leverage internal channels to seek guidance on more difficult customer circumstances. keeps portfolio up to date and organized, ensures accurate reporting of cs engagements in salesforce. data-driven decision maker, with urgency operating in a “test and learn” environment focused on meaningful and rapid process optimization. track record in driving customer engagement and loyalty. innovative thinking and bias for action balanced with a strong customer and quality focus. persuasive communicator with both clients and internal company teams and staff. intellectually robust and agile, with the ability to make quick decisions as needed. self-confidence matched with a willingness to collaborate and successfully engage with colleagues. exceptional communication, presentation, and relationship management skills – deep cross- functional collaboration is required. preferred skills and experience: zendesk customer support methods; salesforce certified admin, salesforce classic to lighting migration. 

where:

the evercommerce team is distributed globally, with teams in the u.s., canada, the u.k., jordan, new zealand, and australia. with a widely distributed team, we are used to working remotely across different time zones. this role can be based anywhere in the united states or canada – if you’re close to one of our offices, we can set you up in-office or you can work 100% remotely. please note that you must be eligible to work without sponsorship to qualify for this position, and this role may require travel to our corporate headquarters in denver, colorado, or to other office locations around north america.

benefits & perks:

flexibility to work where/how you want within your country of employment – in-office, remote, or hybridrobust health and wellness benefits, including an annual wellness stipendcontinued investment in your professional development through udemy401k or rrsp with company matchannual wellness stipendflexible and generous paid time offemployee stock purchase program

compensation:

evercommerce is committed to equal pay and transparency. the annual base salary range for this position is $50,000 - $90,000 usd per year. please note that the salary range information provided is a general guideline and combines all of the distinct labor markets within the us. evercommerce considers factors such as (but not limited to) scope and responsibilities of the position, candidate’s work experience, candidate’s work location, education/training, key skills, internal peer equity, external market data, as well as, market and business considerations when making compensation decisions.

evercommerce is an equal opportunity employer and we value diversity at our company. we do not discriminate on the basis of race, religion, color, national origin, gender identity, sexual orientation, age, marital status, veteran status, or disability status. we look forward to reviewing your credentials and getting to know more about your experience!","atlanta, ga",27011537.0,22.0,,full_time,30303,13121,Atlanta,GA
3901366179,worldpay,storage engineer,"position type

full time

type of hire

experienced (relevant combo of work and education)

education desired

bachelor of computer science

job description

are you ready to unleash your full potential? we’re looking for people who are passionate about payments to chart worldpay’s path to being the largest and most-loved payments company in the world.

about the team

worldpay powers 2.2 trillion payments annually across 146 countries in over 135 separate currencies with over a million-merchants supported globally. worldpay is the largest acquirer by volume globally, we provide a reliable, secure, and scalable payments platform 24x7 365 day a year.

being part of the 200 strong infrastructure services organization, you’ll help to engineer and deliver the core infrastructure services that power our payments platform. we’re responsible for running some very critical systems, maintaining 20,000 servers via an automation platform, thousands of databases and petabytes of storage hosted from our data centres and public cloud.

we are looking for talented individuals to join the infrastructure services organisation; you’ll be a self-starter, possess an analytical mindset and be a change agent.

what you will be doing

the role involves managing the disk space on the mainframe, including all facets of storage management – install/ remove/ upgrade/ update/ restore/ provisioning, key responsibilities

 configure storage, install and maintain software, monitor, and sustain the storage in databases, vsam files, work and sort space to allow the proper processing

what you bring

 fully versed in gdps terminology and deployments. install, test, evaluate storage space and manage additional change requests for disk space capacity z/os hardware planning, iodf, lpar, hmc configuration & management and associated activities administer and execute all backup, recovery, disaster recovery, and related capabilities install, maintain, and upgrade any product in a mainframe z/os environment using mainframe smp/e and z/osmf volume space and capacity management and performing disaster recovery drills as needed coordinate across support teams to quickly resolve disruptions, performs root cause analysis, and takes preventative measures use mainframe automation tools for management of disk and storage space e.g. netview, sa, ca-ops etc. or any other relevant tools. provide z/series storage hardware/software design, configuration, implementation and support.  key skills good knowledge of dasd and tape environment (gdps, dfsms, dfdss, hsm, rmm, dfp, dss.., icf catalogs, vsam, ickdsf)  working knowledge on mainframe storage hardware subsystems including ibm, emc, hds, dasd and removable media devices. experience in rexx, clist, dfsort, ispf editor and sas is preferable. one weekend per month you will be tier 2 on call support

what we offer you

a competitive salary and benefitsa variety of career development tools, resources and opportunitiesthe chance to work on some of the most challenging, relevant issues in the payment industrytime to support charities and give back in your community

fis is committed to providing its employees with an exciting career opportunity and competitive compensation. the pay range for this full-time position is $103,010.00 - $173,060.00 and reflects the minimum and maximum target for new hire salaries for this position based on the posted role, level, and location. within the range, actual individual starting pay is determined additional factors, including job-related skills, experience, and relevant education or training. any changes in work location will also impact actual individual starting pay. please consult with your recruiter about the specific salary range for your preferred location during the hiring process.

privacy statement

fis is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. for specific information on how fis protects personal information online, please see the online privacy notice .

eeoc statement

fis is an equal opportunity employer. we evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. the eeo is the law poster is available here supplement document available here

for positions located in the us, the following conditions apply. if you are made a conditional offer of employment, you will be required to undergo a drug test. ada disclaimer~ in developing this job description care was taken to include all competencies needed to successfully perform in this position. however, for americans with disabilities act (ada) purposes, the essential functions of the job may or may not have been described for purposes of ada reasonable accommodation. all reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis.

sourcing model

recruitment at fis works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. fis does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.

#pridepass","cincinnati, oh",260387.0,20.0,,full_time,45202,39061,Cincinnati,OH
3894877756,kruidvat,assistent filiaalmanager,"dit ga je doen

ben jij een aanstormend filiaalmanager en wil je aan de slag bij een van de succesvolste winkelketens van belgië? dan is kruidvat dé plek waar jij je ondernemerstalenten en management skills kunt ontwikkelen. samen met de filiaalmanager run je een eigen filiaal, waar geen dag hetzelfde is. gelukkig maar, want jij krijgt van die veelzijdigheid aan taken en werkzaamheden juist veel energie! het ene moment ben je de winkel slim aan het herindelen en het andere moment vraagt een collega of klant je om advies. je bent een pro op de werkvloer en maakt zo echt onderdeel uit van het #vriendenteam, waarin iedereen als een goed geoliede machine samenwerkt. jullie gaan voor de hoogste dagomzet en voor tevreden klanten die met een goedgevulde tas de winkel uit lopen. een dag geknald en supergoed gedraaid? dat voelt fijn! tijd voor een trots berichtje in de groepsapp. is de filiaalmanager er een keertje niet? dan ben jij de eindverantwoordelijke van de winkel en stuur jij het #vriendenteam aan. en omdat je zo goed ingewerkt bent, gaat dat je hartstikke goed af. jouw winkel, jouw kruidvat!

dit krijg je ervoor terug

een toffe job in een #vriendenteam vol enthousiaste collega’s.een goed startsalaris en aantrekkelijke secundaire arbeidsvoorwaarden.intensieve begeleiding, zodat je goed voorbereid aan de slag kunt.doorgroeimogelijkheden, opleidingen en trainingen (wij betalen!) aan onze eigen as watson academy. bij kruidvat sta je nooit stil.en natuurlijk krijg je personeelskorting bij alle kruidvatwinkels in belgië.

dit ben jij

je hebt minimaal een diploma secundair onderwijs.je hebt tenminste 2 jaar ervaring als leidinggevende in de detailhandel of horeca, het liefst in een drukke omgeving waar je continu bezig bent.je weet als geen ander hoe jij je collega’s het beste kunt motiveren en stimuleren.je hebt een neus voor commercie en bent altijd op zoek naar manieren om jouw winkel nóg succesvoller te maken.je bent communicatief sterk en beheerst de nederlandse taal.je bent een talent, ongeacht je geslacht, leeftijd, afkomst, culturele achtergrond of geloofsovertuiging. samen bouwen we aan een inclusieve werkplek voor iedereen.","hoboken, nj",2314351.0,2.0,,part_time,07030,34017,Hoboken,NJ
3904719831,under armour,"store supervisor, ft","values & innovation

at under armour, we are committed to empowering those who strive for more, and the company's values - act sustainably, celebrate the wins, fight on together, love athletes and stand for equality - serve as both a roadmap for our teams and the qualities expected of every teammate.

our values define and unite us, the beliefs that are the red thread that connects everyone at under armour. our values are rallying cries, reminding us why we're here, and fueling everything we do.

our pursuit of better begins with innovation and with our team's mission of being the best. with us, you get the freedom to go further - no matter your role. that means developing, delivering, and selling the state-of-the-art products and digital tools that make top performers even better.

if you are a current under armour teammate, apply to this position on the internal career site here.

job highlights

 $17.25 - $21.56 per hour!

our supervisor is a key player on our store leadership team, serving as a coach and mentor to other teammates and supporting the store manager in accomplishing operational excellence and achieving profitability. this role serves as a key backup to the assistant store manager and supports merchandise standards while leading and coaching teammates.

we count on our supervisors to

recruit, hire, coach and retain a high-performing teamanalyze daily sales trends to make real-time strategic business decisionsmanage payroll and schedule adjustments to maximize productivity analyze merchandise reports and direct merchandising moves to maximize presentationunderstand loss prevention standards and monitor store audit compliance and resultslead and/or rotate ownership of key areas such as talent, visuals, operations to gain experience across all areas of the businessensure store is neat, clean, and well stockedsupport in training teammates to provide a service/selling culture unique to under armour

to be considered for this role, you must meet these minimum requirements: 

at least 18 years old high school degree or equivalent1 year experience in a retail environmentavailable to work 40 hours a week, including evenings, weekends, and holidays comfortable with technology (such as hand-held and mobile devices)strong communication skillscan stand, lift, walk, bend and lift cartons weighing up to 25 lbs. during each work shift with or without an accommodation

you’ll be considered a top candidate if you also have:

previous leadership experience in a retail environment 

perks & benefits our full-time supervisors receive

generous employee discount (50% off full-price items and 30% off sale items)medical, dental and vision benefitsmonthly bonus incentive pay eligibility paid time off and holiday pay benefits work-life assistance program to support health, personal, family or work-related challengesopportunities for professional development and advancement 

purpose of role

the store supervisor contributes to the achievement of the store’s profitability and key performance indicators by providing customer service aligning with ua service model and accomplishing operational excellence. the store supervisor serves as a coach and mentor to other teammates within a defined delegation of responsibility. this role also serves as the go-to leader in the absence of the assistant store manager and may have closing and opening responsibilities.

your impact

sales & omni

supports in driving sales and retail/omni -channel kpi target achievement.provides customers with detailed information about a wide selection of products.

brand image & customer experience

supports in training teammates to provide a service/selling culture unique to under armour.uses advanced functional expertise to drive sales and customer loyalty in designated area of responsibility.

retail operations

train and lead teammates in the execution of daily operations aligning with ua process and policies.partner with store leadership to maintain standards covering merchandise and floor sets.adhere to loss prevention policies and advise store leadership of unusual internal or external activity.assume stock lead responsibilities in the absence of stock lead.communicate teammates accidents/injuries to store leadership immediately.

leadership & team collaboration

communicate clear priorities, sales and kpi targets to sales teammates to achieve target.maintain and support store safety standards and communicate concerns to store leadership.support ua strategies to drive sales and operations; observe sales trends and advise store leadership of opportunities.support store and regional leadership teams and local hr during onboarding and continuous training.lead/support a division of responsibility (dor) to assist with theoverall efficiency of the store. (athlete experience, merchandising, brand, operations), if applicable

qualifications

advanced numeracy, literacy, and advanced communication skillsfluent in local language and basic verbal english skillsproficient in use of computers and other technologyadjusts to new ideas/methods of workingknowledgeable of store operations, visual merchandising, stock room, risk management & safetyknowledge and understanding of employment laws including compliance with federal, state, and local requirementsadvanced selling experience and comprehensive industry understanding

requirements

minimum one year experience in a sports/ apparel & footwear retail environmentprevious supervisory experience preferredhigh school education or equivalentavailability to work a flexible schedule, including holidays, nights, and weekends

physical requirements

ability to handle or relocate products up to 25 lbs/12kgsable to stand and move about for extended periods of time with short breaksability to freely access all areas of the store; including the selling floor, stock and register areareasonable accommodations may be made to assist in performing the essential responsibilities

our commitment to diversity

at under armour, we are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants and teammates without regard to race, color, religion or belief, sex, pregnancy (including childbirth, lactation and related medical conditions), national origin, age, physical and mental disability, marital status, sexual orientation, gender identity, gender expression, genetic information (including characteristics and testing), military and veteran status, family or paternal status and any other characteristic protected by applicable law. under armour believes that diversity and inclusion among our teammates is critical to our success as a global company, and we seek to recruit, develop and retain the most talented people from a diverse candidate pool. accommodation is available for applicants with disabilities upon request.","locust grove, ga",14140.0,5.0,,full_time,30248,13151,Locust Grove,GA
3906094260,summit energy group llc,solar construction manager (owners rep),"solar construction manager (owners rep); minimum 4 years or 250mw utility scale solar or ess construction management experience + bachelors degree (or equivalent exp)
summit energy group, llc is a consulting firm based in montana that provides construction and project management consulting staffing and services across the us to some of the largest renewable and infrastructure owner/developers in the world. we are looking for a construction manger that can work on behalf of our client (the owner) on a project in tx; there may be other mainland us work . this job is a great opportunity for a driven manager to put their mark on a large pipeline of renewable work for a tier 1 ipp.
per diem, work vehicle and monthly travel allowance also offered as benefit for those that qualify.
job description:work as owner representative on large utility scale solar +(potential battery storage) projects in tx or mainland us.to act as the owner’s representative to oversee all aspects solar and ess plant construction including: interconnect, site work, owner purchased material, safety, startup and commissioning, and project close out. this position is responsible for the overall management of the team and assigned projects, to ensure compliance within required budgetary, scheduling, and safety goals. employees in this role coordinate and administer construction work performed by epcs or subcontractors and/or vendors at the project site as assigned by the owner. employees in this role administer and manage the engineering, procurement and construction oversight-activities necessary to construct, start-up, and commence commercial operations.
location:tx or potential mainland useducation requirements:four-year electrical - mechanical -civil engineering degree, construction management degree, or associates degree in related technical or management fields (candidates with extensive experience will also be considered).
experience requirements:construction management, professional career in construction with past experience in industrial or power and solar/ess markets. a background in electrical and utilities is preferred. a four-year minimum experience in utility scale solar or ess is required. must have served as a cm on a 250 mw or larger project in the past.
required skillsets:· people management· organization· computer skills ms word, excel and ms powerpoint· communication to third parties and executives· schedule and planning management· construction means and methods knowledge· management means and methods knowledge· solar plant construction and startup knowledge
job responsibilities:· works collaboratively with resources and sub suppliers in various disciplines to determine project priorities, schedule and work plans to meet milestones.· manages sub tier suppliers to the requirements outlined in contracts or purchase orders as the lead manager and administrator.· manage onsite company representative staff.· reporting daily, weekly and monthly on progress, indicators, and recovery plans to upper management.· ensures projects are efficiently, effectively and safely implemented in accordance with department procedures, local regulations, contracts and policies.· verifies constructability, ensures proper resource allocations, assesses field status and resolves issues as needed.· leads project meetings and reviews budget, schedule, quality, risk tracker, and contingency allocations.· interfaces with project's designated management committees or third parties, and acts as lead company representative of project activities.· manage execution requirements stipulated in the interconnect agreement, purchase power agreement, and independent system operator to achieve back-feed, sync and commercial operation.· manages walk down of planned work, validates acceptance of completed work to design requirements, approves contractor payment requests.· supervises activities and/or coordinates activities or groups, such as safety programs, engineering, construction, budget, and analysis and contract administration· oversees commissioning activities to meet corporate objectives, with limited project management, scheduling and estimating resources.· performs other job-related duties as assigned.
physical requirements· must be able to see color to discern color-coded wiring and/or tape.· prolonged periods of standing with intermittent kneeling or bending.· must be physically capable of walking on the jobsite on varied, uneven terrain and/or varied temperatures and weather elements.· ability to operate a motor vehicle for purposes of commuting between 2 working locations.· must be able to lift a minimum of 20 pounds at a time.","lubbock, tx",18043430.0,12.0,,full_time,79401,48303,Lubbock,TX
3887873234,cooper university health care,"critical care technician - med surg incu, keleman 10","about us

at cooper university health care , our commitment to providing extraordinary health care begins with our team. our extraordinary professionals are continuously discovering clinical innovations and enhanced access to the most up-to-date facilities, equipment, technologies and research protocols. we have a commitment to our employees by providing competitive rates and compensation, a comprehensive employee benefits programs, attractive working conditions, and the chance to build and explore a career opportunity by offering professional development. discover why cooper university health care is the employer of choice in south jersey.

short description

 under the direction of a registered nurse (rn), assists with patients’ activities of daily living and plan of care.  communicates with and supports healthcare team, patients and/or patient’s family or significant other(s).  maintains and demonstrates high standards of professional ethics. 

experience required

1 year or more patient care experience in a similar role.

education requirements

 completed at least one fundamental nursing course in an accredited rn program  successful completion of an unlicensed health care provider/ technician program  high school diploma/ged 

license/certification requirements

aha basic life support certification.

special requirements

must successfully complete ekg and phlebotomy training during orientation.","camden, nj",5674.0,5.0,,part_time,08102,34007,Camden,NJ
3904093989,city of virginia beach,groundskeeper #41910,"work with the best - work for virginia beach parks and recreation! join our team and contribute to our 60+ year track record of providing legendary experiences! we are dedicated to promoting healthy lifestyles and protecting our environment. we ensure all residents – regardless of their physical, social, and economic circumstances – can access our programs. by providing enriching and memorable lifelong experiences, we strive to enhance the quality of life for our community by improving the physical and mental well-being of our residents.
*the salary for this position is $15.33 per hour/$31,886.40 annually.
groundskeeper i duties and responsibilities include, but are not limited to:individual will perform landscape and grounds maintenance services for parks, building sites ,roadways, school sites, athletic fields, resort area, and the municipal center.operate a variety of lawn mowers (including commercial type) and other motorized equipmentoperate handheld power tools such as weed-eaters, edging and trimming equipmentuse common gardening and hand toolscollect and dispose of trash and debrisload and unload tools, equipment, dirt, gravel, clay, and sand for project assignmentsregularly lift/carry 50 lbs. and occasionally lift/carry 50+ lbs.work independently and/or with as part of a teamassist in installing, mulching, maintaining and weeding plant and shrub beds, lawn areas, turf, and walkwaysprune, fertilize, spray herbicides, apply pesticides, etc.plant installationplant & tree pruningathletic field maintenance
**work is performed outside in all weather conditions including temperature extremes.full time perks –
employees who are new to the virginia retirement system are eligible for:11 paid holidays plus 3 additional personal holidays18 days of paid time off (pto)medical, dental, vision, and prescription coveragelegal and identity theft protectionvirginia retirement system (vrs) hybrid retirement plan & basic life insurancecommonwealth of virginia 457 deferred compensation plan(cov457)hybrid 457 cash matchvirginia local disability program (vldp) – income replacement(short-term disability, long-term disability, and long-term care)optional life insurancewellness programsemployee assistance program / work-life servicespaid maternity/paternity/parental care leave
the city of virginia beach is an equal opportunity employer.","virginia beach, va",21460.0,5.0,,full_time,23451,51810,Virginia Beach,VA
